experimento,metodo,K-folds,k,alpha,tiempo,accuracy,precision,recall,F1-score
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,33,36,43.541850090026855,0.9605952380952381,0.9612323297872859,0.9598497988268255,0.9603334625401541
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,34,36,43.3050434589386,0.9594047619047619,0.9600722451310798,0.9586160389562082,0.9591280208147077
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,35,36,43.491241693496704,0.9594047619047619,0.9601353191149269,0.9586112389445851,0.9591499421186491
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,36,36,42.9016010761261,0.9595238095238096,0.9602317143344792,0.9587608582306217,0.9592683613837402
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,37,36,43.54949903488159,0.9591666666666666,0.9599496972777514,0.9583912918053816,0.9589342895861248
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,38,36,42.95822548866272,0.958452380952381,0.9592224370616803,0.9576380525551068,0.9581834970070103
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,39,36,43.42399597167969,0.9580952380952381,0.9588381226071124,0.9573095834551356,0.9578343470674211
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,40,36,42.8872435092926,0.9573809523809523,0.9581496245962343,0.9565574048638453,0.9570988983145059
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,41,36,43.63057088851929,0.9582142857142857,0.9589860565529518,0.9574039535034778,0.9579505676405677
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,42,36,42.97988939285278,0.9579761904761904,0.9588041668499845,0.9571577382360308,0.9577274542718369
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,43,36,43.32260203361511,0.9576190476190476,0.958472257206601,0.95682462537166,0.9573908246883945
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,44,36,42.8826744556427,0.9576190476190476,0.958433419886077,0.956857040731425,0.9573940624600134
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,45,36,43.40762400627136,0.9573809523809523,0.9582358643871153,0.9565348517935088,0.9571148014803281
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,46,36,42.79071259498596,0.9564285714285714,0.9573359914884957,0.9555633260041294,0.9561682338489756
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,47,36,43.40839147567749,0.9564285714285714,0.9573441102309103,0.9555382198084994,0.9561483219047429
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,48,36,42.890504360198975,0.9567857142857142,0.9577283486968797,0.9559173921722024,0.9565241824305064
Encontramos_Mejor_k_Con_PCA_en_df_Train,KNN_PCA,1,49,36,43.425575256347656,0.9563095238095238,0.9573189934250385,0.9554223780274658,0.9560563213293406
